,file_name,folder,common_name,scientific_name
793,7500502W.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
794,7500502X.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
795,7500502Z.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
796,75005031.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
797,75005032.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
798,75005039.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
799,7500503L.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
800,77028008.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
801,77028009.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
805,77028010.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
806,77028015.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
807,77028017.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
808,77028018.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
809,7702801D.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
811,7702801K.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
812,7702801L.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
814,77034002.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
815,77034006.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
816,77034008.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
817,77034009.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
818,7703400A.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
819,7703400B.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
820,7703400D.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
821,7703400H.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
822,7703400J.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
823,7703400K.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
824,7703400L.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
825,7703400M.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
826,7703400O.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
827,7703400P.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
828,7703400Q.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
829,7703400R.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
830,7703400S.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
831,7703400U.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
832,7703400V.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
833,91012003.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
834,91012006.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
835,91012007.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
838,9101200C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
839,9101200I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
841,9101200U.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
842,91012016.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
843,91012018.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
844,9101201C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
846,9101201F.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
847,9101201I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
848,9101201L.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
849,9101201T.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
850,9101201Z.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
852,91012024.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
853,91012026.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
854,9101202B.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
855,9101202C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
856,9101202E.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
857,9101202G.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
858,9101202R.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
859,9101202S.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
860,9101202T.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
861,9101202U.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
862,91012037.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
863,91012039.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
864,9101203D.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
865,9101203I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
866,9101203J.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
867,9101203N.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
868,9101203S.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
869,9101203U.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
870,9101203V.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
871,9101203X.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
872,91012040.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
873,91012041.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
874,91012042.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
875,91012043.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
876,91012044.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
877,91012045.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
878,91012046.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
879,91012047.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
882,9101204A.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
883,9101204C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
884,9101204D.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
885,9101204F.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
886,9101204H.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
887,9101204I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
888,9101204J.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
889,9101204K.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
890,9101204L.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
891,9101204M.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
892,9101204N.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
893,9101204O.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
894,9101204P.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
895,9101204Q.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
913,68002006.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
914,68002007.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
915,68002008.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
916,6800200A.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
917,6800200B.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
918,6800200C.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
919,6800200D.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
920,6800200E.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
921,6800200F.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
922,6800200G.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
923,6804000C.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
924,6804000D.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
925,6804000Q.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
926,6804000S.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
927,75014001.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
928,75014002.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
929,75014003.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
930,75014005.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
931,75014006.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
932,75014007.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
933,75014009.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
934,7501400A.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
935,7501400B.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
936,7501400C.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
937,7501400F.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
938,7501400G.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
939,7501400I.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
940,7501400J.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
941,7501400K.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
942,7501400L.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
943,7501400M.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
944,7501400N.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
945,7501400O.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
946,7501400Q.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
947,7501400R.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
948,7501400S.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
949,7501400T.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
950,7501400U.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
951,7501400V.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
952,7501400W.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
953,7501400X.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
954,7501400Y.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
955,7501400Z.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
956,75014010.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
957,75014011.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
958,75014012.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
959,75014014.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
960,75014015.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
961,75014016.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
962,75014017.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
963,5601601O.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
964,56017007.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
965,56017008.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
966,5601700B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
967,5601700F.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
968,5601700O.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
969,5601700U.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
970,5601700V.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
971,56017010.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
972,56017018.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
973,56018001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
974,56018002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
975,56018003.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
976,56018004.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
977,56025001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
978,56025006.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
979,56025009.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
980,5602500N.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
981,56026002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
982,56026007.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
983,5602600A.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
984,56028001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
985,59003001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
986,5900300A.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
987,5900300B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
988,5900300G.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
989,5900300J.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
990,5900300M.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
991,5900300N.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
992,5900300O.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
993,59004002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
994,59004005.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
995,59005002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
996,59005004.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
997,70014002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
998,7001800B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
999,7001800H.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1000,7001800T.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1001,7001800U.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1002,74003001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1003,74003002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1004,74003004.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1005,81013007.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1006,81014029.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1007,8101402F.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1008,8101402I.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1009,81014033.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1010,81014034.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1011,81014036.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1012,8101403B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1013,8101403Z.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1014,81014040.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1015,81015002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1016,81015005.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
1017,64005009.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1018,6400500D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1019,64005015.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1020,64005016.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1021,64005017.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1022,64005018.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1023,64005019.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1024,6400501A.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1025,6400501B.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1026,6400501C.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1027,6400501D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1029,90028007.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1030,90028008.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1031,90028009.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1032,9002800A.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1033,9002800F.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1034,9004400O.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1035,9004400Y.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1036,9004401S.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1037,9004401T.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1038,9004401U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1039,9004401V.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1040,9004401W.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1041,9004401X.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1042,9004401Y.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1043,9004401Z.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1044,90044021.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1045,90058068.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1046,9005807N.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1047,9005807O.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1048,9005807P.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1049,93001008.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1050,9300100D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1051,9300100H.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1052,94006003.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1053,94006004.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1054,94006005.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1055,94008006.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1056,94008008.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1057,9400800U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1058,9400800V.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1059,9400800W.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1060,94008010.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1061,94008011.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1062,94008017.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
1063,9400801H.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
