file_name,folder,common_name,scientific_name
7500502X.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500502Z.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
75005031.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
75005032.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
75005039.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7500503L.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77028008.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77028009.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702800U.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702800V.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702800X.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77028010.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77028015.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77028017.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77028018.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702801D.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702801F.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702801K.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702801L.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7702801M.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77034002.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77034006.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77034008.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
77034009.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400A.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400B.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400D.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400H.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400J.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400K.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400L.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400M.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400O.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400P.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400Q.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400R.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400S.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400U.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
7703400V.wav,Long-Finned Pilot Whale (Globicephala melas_Globicephala melaena_Globicephala edwardii) 70,Long-Finned Pilot Whale,Globicephala melas_Globicephala melaena_Globicephala edwardii
91012003.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012006.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012007.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012009.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101200B.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101200C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101200I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101200K.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101200U.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012016.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012018.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101201C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101201E.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101201F.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101201I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101201L.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101201T.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101201Z.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012022.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012024.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012026.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202B.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202E.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202G.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202R.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202S.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202T.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101202U.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012037.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012039.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203D.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203J.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203N.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203S.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203U.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203V.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101203X.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012040.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012041.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012042.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012043.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012044.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012045.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012046.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012047.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012048.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
91012049.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204A.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204C.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204D.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204F.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204H.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204I.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204J.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204K.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204L.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204M.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204N.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204O.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204P.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
9101204Q.wav,Melon Headed Whale (Peponocephala electra) 63,Melon Headed Whale,Peponocephala electra
64103001.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103002.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103003.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103004.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103005.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103006.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103007.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103008.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64103009.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
6410300A.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
6410300B.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64104001.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64104002.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64104003.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64104004.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64104005.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
64104006.wav,Minke Whale (Balaenoptera acutorostrata) 17,Minke Whale,Balaenoptera acutorostrata
68002006.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
68002007.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
68002008.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6800200A.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6800200B.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6800200C.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6800200D.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6800200E.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6800200F.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6800200G.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6804000C.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6804000D.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6804000Q.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
6804000S.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014001.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014002.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014003.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014005.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014006.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014007.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014009.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400A.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400B.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400C.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400F.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400G.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400I.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400J.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400K.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400L.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400M.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400N.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400O.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400Q.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400R.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400S.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400T.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400U.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400V.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400W.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400X.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400Y.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
7501400Z.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014010.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014011.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014012.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014014.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014015.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014016.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
75014017.wav,Narwhal (Monodon monoceros) 50,Narwhal,Monodon monoceros
5601601O.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56017007.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56017008.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5601700B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5601700F.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5601700O.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5601700U.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5601700V.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56017010.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56017018.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56018001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56018002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56018003.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56018004.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56025001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56025006.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56025009.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5602500N.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56026002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56026007.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5602600A.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
56028001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
59003001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5900300A.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5900300B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5900300G.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5900300J.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5900300M.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5900300N.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
5900300O.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
59004002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
59004005.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
59005002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
59005004.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
70014002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
7001800B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
7001800H.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
7001800T.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
7001800U.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
74003001.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
74003002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
74003004.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81013007.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81014029.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
8101402F.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
8101402I.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81014033.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81014034.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81014036.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
8101403B.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
8101403Z.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81014040.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81015002.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
81015005.wav,Northern Right Whale (Eubalaena glacialis) 54,Northern Right Whale,Eubalaena glacialis
64005009.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
6400500D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
64005015.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
64005016.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
64005017.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
64005018.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
64005019.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
6400501A.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
6400501B.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
6400501C.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
6400501D.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
84021003.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
90028007.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
90028008.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
90028009.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9002800A.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9002800F.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004400O.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004400Y.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401S.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401T.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401U.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401V.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401W.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401X.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401Y.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
9004401Z.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
90044021.wav,Pantropical Spotted Dolphin (Stenella attenuata) 66,Pantropical Spotted Dolphin,Stenella attenuata
